timestamp,pololu_acc_x,pololu_acc_y,pololu_acc_z,pololu_gyr_x,pololu_gyr_y,pololu_gyr_z,pololu_mag_x,pololu_mag_y,pololu_mag_z,pololu_bar
35189.40234,9.771978378,-0.071852781,0.028741112,0.005326485,-0.005326485,-0.009587673,-0.105960265,0.096194342,-0.117679372,97648.85156
35194.90234,9.771978378,-0.047901854,0.004790185,0.005326485,-0.005326485,-0.009587673,-0.099612415,0.095217749,-0.117191076,97650.90625
35200.40234,9.771978378,-0.057482224,0.028741112,0.005326485,-0.006391782,-0.008522375,-0.101077303,0.095217749,-0.117191076,97651.75781
35205.90234,9.776767731,-0.067062594,0.033531297,0.005326485,-0.006391782,-0.008522375,-0.099124119,0.09765923,-0.116214484,97650.41406
35211.40234,9.771978378,-0.071852781,0,0.004261188,-0.005326485,-0.008522375,-0.105471969,0.098147526,-0.112308115,97648.48438
35216.90234,9.786348343,-0.052692037,0.014370556,0.005326485,-0.005326485,-0.008522375,-0.094729453,0.096194342,-0.113773003,97647.4375
35222.40234,9.733656883,-0.086223334,0.014370556,0.005326485,-0.005326485,-0.008522375,-0.094241157,0.096682638,-0.117191076,97647.63281
35227.90234,9.781558037,-0.014370556,-0.081433147,0.005326485,-0.006391782,-0.009587673,-0.104495376,0.095706046,-0.120609149,97649.53906
35233.40234,9.791138649,-0.091013521,0.033531297,0.006391782,-0.005326485,-0.008522375,-0.089846492,0.095217749,-0.120120853,97650.24219
35238.90234,9.781558037,-0.062272407,-0.071852781,0.005326485,-0.005326485,-0.009587673,-0.110843226,0.099124119,-0.119144261,97650.75781
35244.40234,9.805509567,-0.081433147,0.057482224,0.006391782,-0.006391782,-0.009587673,-0.097170934,0.091799676,-0.114749596,97650.75781
35249.90234,9.776767731,-0.071852781,-0.03832148,0.005326485,-0.006391782,-0.009587673,-0.100589007,0.09765923,-0.11670278,97650.39063
35255.40234,9.767188072,-0.067062594,-0.033531297,0.005326485,-0.006391782,-0.009587673,-0.102053896,0.100589007,-0.116214484,97649.60938
35260.90234,9.748026848,-0.091013521,0.052692037,0.005326485,-0.006391782,-0.008522375,-0.097170934,0.101565599,-0.122074038,97651.07813
35266.40234,9.762397766,-0.062272407,-0.047901854,0.004261188,-0.006391782,-0.009587673,-0.098635823,0.099124119,-0.119144261,97647.80469
35271.90234,9.781558037,-0.067062594,-0.014370556,0.005326485,-0.006391782,-0.009587673,-0.09131138,0.096194342,-0.117191076,97645.55469
35277.40234,9.781558037,-0.081433147,0.043111667,0.005326485,-0.005326485,-0.008522375,-0.089358196,0.096194342,-0.121585742,97648.65625
35282.90234,9.767188072,-0.03832148,-0.052692037,0.005326485,-0.005326485,-0.009587673,-0.088381603,0.094241157,-0.121097445,97651.24219
35288.40234,9.781558037,-0.047901854,0.023950927,0.005326485,-0.006391782,-0.008522375,-0.094241157,0.097170934,-0.121097445,97651.60938
35293.90234,9.771978378,-0.091013521,0.014370556,0.004261188,-0.005326485,-0.008522375,-0.105471969,0.093264565,-0.113284707,97649.70313
35299.40234,9.771978378,-0.033531297,-0.043111667,0.005326485,-0.006391782,-0.008522375,-0.094241157,0.093264565,-0.114749596,97651.71094
35304.90234,9.767188072,-0.081433147,0.033531297,0.005326485,-0.006391782,-0.008522375,-0.094241157,0.09765923,-0.115237892,97651.10156
35310.40234,9.767188072,-0.052692037,0.023950927,0.005326485,-0.006391782,-0.009587673,-0.096194342,0.095217749,-0.115726188,97651.14844
35315.90234,9.752817154,-0.033531297,-0.01916074,0.004261188,-0.006391782,-0.009587673,-0.102053896,0.097170934,-0.117191076,97650.63281
35321.40234,9.795928955,-0.086223334,0.043111667,0.005326485,-0.005326485,-0.009587673,-0.096194342,0.096194342,-0.118167669,97650.48438
35326.90234,9.771978378,-0.057482224,0.01916074,0.004261188,-0.005326485,-0.009587673,-0.102053896,0.096194342,-0.11670278,97651.78125
35332.40234,9.762397766,-0.062272407,0,0.005326485,-0.006391782,-0.009587673,-0.105960265,0.096682638,-0.119632557,97646.26563
35337.90234,9.781558037,-0.091013521,0.028741112,0.005326485,-0.005326485,-0.008522375,-0.101565599,0.098635823,-0.115726188,97644.99219
35343.40234,9.771978378,-0.071852781,-0.028741112,0.004261188,-0.005326485,-0.009587673,-0.103030488,0.096194342,-0.117191076,97647.35938
35348.90234,9.781558037,-0.052692037,0.023950927,0.006391782,-0.005326485,-0.009587673,-0.099124119,0.099124119,-0.114261299,97645.82813
35354.40234,9.767188072,-0.03832148,0.004790185,0.005326485,-0.006391782,-0.008522375,-0.103518784,0.09765923,-0.118655965,97645.85156
35359.90234,9.776767731,-0.07664296,0.00958037,0.005326485,-0.006391782,-0.008522375,-0.102542192,0.095706046,-0.119144261,97647.82813
35365.40234,9.771978378,-0.071852781,-0.023950927,0.004261188,-0.006391782,-0.008522375,-0.09765923,0.097170934,-0.11670278,97647.82813
35370.90234,9.781558037,-0.057482224,-0.00958037,0.005326485,-0.007457078,-0.008522375,-0.101565599,0.095706046,-0.118655965,97650.65625
35376.40234,9.781558037,-0.067062594,0.00958037,0.005326485,-0.005326485,-0.008522375,-0.105960265,0.094729453,-0.118655965,97651.63281
35381.90234,9.781558037,-0.057482224,0.004790185,0.005326485,-0.006391782,-0.008522375,-0.096194342,0.095706046,-0.122562334,97648.97656
35387.40234,9.771978378,-0.047901854,0.00958037,0.005326485,-0.005326485,-0.008522375,-0.103030488,0.101565599,-0.117679372,97647.39063
35392.90234,9.771978378,-0.062272407,0.014370556,0.005326485,-0.005326485,-0.008522375,-0.097170934,0.100100711,-0.11670278,97648.95313
35398.40234,9.762397766,-0.067062594,-0.004790185,0.005326485,-0.006391782,-0.009587673,-0.104495376,0.094729453,-0.118655965,97648.95313
35403.90234,9.771978378,-0.067062594,-0.004790185,0.005326485,-0.006391782,-0.009587673,-0.0888699,0.098635823,-0.11670278,97649.51563
35409.40234,9.762397766,-0.062272407,0.033531297,0.005326485,-0.005326485,-0.009587673,-0.102053896,0.09765923,-0.119632557,97649.48438
35414.90234,9.786348343,-0.033531297,0.01916074,0.005326485,-0.005326485,-0.008522375,-0.09765923,0.096194342,-0.115726188,97648.34375
35420.40234,9.767188072,-0.07664296,0.014370556,0.005326485,-0.006391782,-0.008522375,-0.108401746,0.100100711,-0.116214484,97647.53125
35425.90234,9.781558037,-0.062272407,0.00958037,0.005326485,-0.006391782,-0.008522375,-0.096194342,0.095217749,-0.115237892,97647.72656
35431.40234,9.767188072,-0.062272407,-0.014370556,0.005326485,-0.006391782,-0.008522375,-0.105471969,0.096194342,-0.114749596,97647.875
35436.90234,9.776767731,-0.071852781,0,0.005326485,-0.006391782,-0.008522375,-0.104983672,0.098147526,-0.117679372,97649.65625
35442.40234,9.776767731,-0.047901854,0,0.004261188,-0.005326485,-0.008522375,-0.103030488,0.096194342,-0.111819819,97650.85156
35447.90234,9.781558037,-0.047901854,-0.00958037,0.004261188,-0.006391782,-0.008522375,-0.102542192,0.094241157,-0.112796411,97649.02344
35453.40234,9.800719261,-0.057482224,-0.004790185,0.004261188,-0.005326485,-0.008522375,-0.098147526,0.096194342,-0.113284707,97651.60938
35458.90234,9.771978378,-0.052692037,-0.004790185,0.005326485,-0.006391782,-0.008522375,-0.106936857,0.099124119,-0.118655965,97650.53906
35464.40234,9.786348343,-0.067062594,0,0.005326485,-0.005326485,-0.009587673,-0.09765923,0.100100711,-0.11670278,97648.19531
35469.90234,9.771978378,-0.067062594,-0.004790185,0.005326485,-0.006391782,-0.009587673,-0.102542192,0.101565599,-0.117679372,97647.53125
35475.40234,9.776767731,-0.047901854,0.014370556,0.005326485,-0.005326485,-0.008522375,-0.102542192,0.096194342,-0.118655965,97649.19531
35480.90234,9.791138649,-0.067062594,-0.00958037,0.005326485,-0.006391782,-0.009587673,-0.098147526,0.098147526,-0.11670278,97649.46094
35486.30078,9.762397766,-0.043111667,0.004790185,0.005326485,-0.005326485,-0.008522375,-0.094241157,0.098147526,-0.113284707,97649.46094
35491.90234,9.767188072,-0.067062594,0.014370556,0.005326485,-0.005326485,-0.008522375,-0.097170934,0.097170934,-0.112796411,97647.60938
35497.30078,9.776767731,-0.043111667,0.00958037,0.005326485,-0.005326485,-0.008522375,-0.103518784,0.09765923,-0.115726188,97649.53906
35502.90234,9.795928955,-0.062272407,-0.023950927,0.005326485,-0.006391782,-0.008522375,-0.098635823,0.094241157,-0.11670278,97649.65625
35508.30078,9.771978378,-0.071852781,0.023950927,0.004261188,-0.006391782,-0.009587673,-0.104495376,0.096682638,-0.118167669,97651.04688
35513.90234,9.786348343,-0.062272407,0.004790185,0.005326485,-0.006391782,-0.009587673,-0.113284707,0.095217749,-0.119144261,97650.19531
35519.30078,9.781558037,-0.057482224,0,0.005326485,-0.006391782,-0.008522375,-0.100589007,0.099124119,-0.117679372,97647.67969
35524.90234,9.771978378,-0.062272407,0.00958037,0.005326485,-0.005326485,-0.008522375,-0.101565599,0.09765923,-0.11670278,97648.58594
35530.30078,9.752817154,-0.052692037,-0.004790185,0.005326485,-0.005326485,-0.008522375,-0.104983672,0.095706046,-0.116214484,97649.19531
35535.90234,9.762397766,-0.062272407,0.00958037,0.005326485,-0.005326485,-0.009587673,-0.109378338,0.098635823,-0.117679372,97650.36719
35541.30078,9.781558037,-0.091013521,0.004790185,0.005326485,-0.006391782,-0.009587673,-0.099124119,0.093264565,-0.119632557,97648.92188
35546.90234,9.762397766,-0.062272407,-0.014370556,0.005326485,-0.005326485,-0.009587673,-0.095217749,0.094241157,-0.119632557,97647.33594
35552.30078,9.752817154,-0.047901854,0,0.005326485,-0.005326485,-0.009587673,-0.105471969,0.097170934,-0.116214484,97650.26563
35557.90234,9.786348343,-0.052692037,-0.004790185,0.005326485,-0.005326485,-0.009587673,-0.093264565,0.094729453,-0.116214484,97650.21875
35563.30078,9.762397766,-0.052692037,0.01916074,0.005326485,-0.005326485,-0.008522375,-0.102053896,0.097170934,-0.11670278,97649.60938
35568.90234,9.781558037,-0.062272407,0,0.005326485,-0.006391782,-0.008522375,-0.09131138,0.096682638,-0.115726188,97649.875
35574.30078,9.771978378,-0.071852781,0.00958037,0.005326485,-0.006391782,-0.008522375,-0.089846492,0.095217749,-0.115726188,97648.89844
35579.90234,9.781558037,-0.081433147,-0.00958037,0.004261188,-0.006391782,-0.008522375,-0.106936857,0.097170934,-0.117191076,97646.82813
35585.30078,9.762397766,-0.067062594,-0.014370556,0.004261188,-0.005326485,-0.008522375,-0.096194342,0.094729453,-0.117679372,97646.07031
35590.90234,9.795928955,-0.047901854,0.014370556,0.005326485,-0.005326485,-0.008522375,-0.09765923,0.09765923,-0.116214484,97647.46094
35596.40234,9.800719261,-0.071852781,0.01916074,0.005326485,-0.006391782,-0.009587673,-0.093264565,0.097170934,-0.120609149,97647.95313
35601.90234,9.791138649,-0.052692037,-0.023950927,0.005326485,-0.006391782,-0.008522375,-0.098635823,0.097170934,-0.119144261,97648.36719
35607.30078,9.776767731,-0.057482224,-0.00958037,0.004261188,-0.006391782,-0.008522375,-0.099124119,0.095217749,-0.11670278,97648.36719
35612.90234,9.791138649,-0.057482224,0.023950927,0.005326485,-0.006391782,-0.008522375,-0.090823084,0.094729453,-0.117191076,97646.02344
35618.30078,9.767188072,-0.052692037,-0.014370556,0.005326485,-0.005326485,-0.008522375,-0.094241157,0.098147526,-0.119144261,97646.26563
35623.90234,9.75760746,-0.052692037,-0.023950927,0.004261188,-0.005326485,-0.008522375,-0.095217749,0.097170934,-0.11670278,97646.94531
35629.30078,9.771978378,-0.043111667,0.01916074,0.004261188,-0.005326485,-0.008522375,-0.095217749,0.098635823,-0.118167669,97647.67969
35634.90234,9.791138649,-0.067062594,0.023950927,0.005326485,-0.005326485,-0.008522375,-0.100589007,0.098635823,-0.117191076,97651.04688
35640.30078,9.771978378,-0.071852781,0.004790185,0.005326485,-0.006391782,-0.009587673,-0.099612415,0.096194342,-0.119632557,97649.51563
35645.90234,9.738446236,-0.067062594,0.004790185,0.005326485,-0.006391782,-0.009587673,-0.10400708,0.09765923,-0.118167669,97648.78125
35651.30078,9.752817154,-0.057482224,0.004790185,0.005326485,-0.006391782,-0.008522375,-0.096194342,0.098147526,-0.118655965,97650.07031
35656.80078,9.786348343,-0.052692037,0.004790185,0.005326485,-0.006391782,-0.009587673,-0.100100711,0.097170934,-0.11670278,97649.58594
35662.30078,9.767188072,-0.062272407,-0.014370556,0.005326485,-0.007457078,-0.008522375,-0.099124119,0.096682638,-0.117191076,97647.19531
35667.80078,9.776767731,-0.071852781,0,0.005326485,-0.006391782,-0.008522375,-0.101077303,0.09765923,-0.121097445,97647.65625
35673.30078,9.781558037,-0.071852781,-0.01916074,0.005326485,-0.006391782,-0.008522375,-0.108401746,0.095706046,-0.119144261,97646.67969
35678.90234,9.762397766,-0.062272407,0.01916074,0.005326485,-0.005326485,-0.008522375,-0.100100711,0.096194342,-0.118167669,97646.50781
35684.30078,9.786348343,-0.057482224,-0.004790185,0.005326485,-0.005326485,-0.009587673,-0.101077303,0.096682638,-0.119144261,97652.32031
35689.80078,9.791138649,-0.071852781,0.004790185,0.005326485,-0.005326485,-0.008522375,-0.106448561,0.094241157,-0.118655965,97652.41406
35695.30078,9.791138649,-0.071852781,-0.00958037,0.004261188,-0.005326485,-0.009587673,-0.098635823,0.100100711,-0.118167669,97650.71094
35700.80078,9.75760746,-0.047901854,-0.023950927,0.004261188,-0.005326485,-0.009587673,-0.093264565,0.099612415,-0.119144261,97647.67969
35706.30078,9.762397766,-0.067062594,0.00958037,0.005326485,-0.006391782,-0.009587673,-0.104495376,0.097170934,-0.122562334,97647.39063
35711.90234,9.776767731,-0.062272407,-0.004790185,0.005326485,-0.006391782,-0.008522375,-0.098635823,0.096194342,-0.114261299,97647.78125
35717.30078,9.762397766,-0.043111667,-0.033531297,0.005326485,-0.006391782,-0.008522375,-0.09765923,0.09765923,-0.121585742,97645.55469
35722.80078,9.786348343,-0.033531297,-0.004790185,0.005326485,-0.006391782,-0.008522375,-0.109866634,0.095706046,-0.121097445,97645.55469
35728.30078,9.786348343,-0.071852781,0.023950927,0.005326485,-0.005326485,-0.009587673,-0.100589007,0.093752861,-0.121097445,97648.78125
35733.80078,9.776767731,-0.052692037,-0.00958037,0.006391782,-0.006391782,-0.009587673,-0.105471969,0.095706046,-0.12305063,97648.28906
35739.30078,9.800719261,-0.062272407,-0.00958037,0.005326485,-0.006391782,-0.009587673,-0.104983672,0.096682638,-0.119144261,97646.72656
35744.80078,9.781558037,-0.086223334,-0.00958037,0.005326485,-0.006391782,-0.008522375,-0.10400708,0.099124119,-0.118655965,97645.92188
35750.30078,9.786348343,-0.071852781,-0.043111667,0.005326485,-0.006391782,-0.009587673,-0.098147526,0.096194342,-0.120609149,97644.53125
35755.80078,9.75760746,-0.067062594,0.00958037,0.005326485,-0.005326485,-0.009587673,-0.099612415,0.097170934,-0.120120853,97646.1875
35761.30078,9.771978378,-0.071852781,-0.01916074,0.006391782,-0.006391782,-0.008522375,-0.095217749,0.097170934,-0.122562334,97646.96875
35766.80078,9.748026848,-0.057482224,0.00958037,0.005326485,-0.006391782,-0.008522375,-0.098147526,0.096194342,-0.121097445,97649.90625
35772.30078,9.767188072,-0.081433147,0.028741112,0.005326485,-0.005326485,-0.009587673,-0.100589007,0.096194342,-0.120609149,97651.29688
35777.90234,9.771978378,-0.062272407,-0.004790185,0.005326485,-0.005326485,-0.009587673,-0.093752861,0.098147526,-0.119144261,97647.60938
35783.30078,9.781558037,-0.062272407,-0.014370556,0.004261188,-0.005326485,-0.008522375,-0.096682638,0.095706046,-0.120120853,97646.24219
35788.80078,9.767188072,-0.047901854,0.014370556,0.005326485,-0.006391782,-0.008522375,-0.09131138,0.098147526,-0.119632557,97647.5625
35794.30078,9.805509567,-0.062272407,-0.01916074,0.005326485,-0.006391782,-0.009587673,-0.094241157,0.095706046,-0.121097445,97649.97656
35799.80078,9.795928955,-0.067062594,-0.01916074,0.005326485,-0.005326485,-0.008522375,-0.100100711,0.098635823,-0.120120853,97651.17188
35805.30078,9.776767731,-0.052692037,0.01916074,0.005326485,-0.005326485,-0.008522375,-0.09765923,0.095706046,-0.117679372,97648.48438
35810.80078,9.762397766,-0.07664296,-0.004790185,0.005326485,-0.006391782,-0.008522375,-0.103518784,0.098147526,-0.120609149,97645.21875
35816.30078,9.795928955,-0.067062594,0.014370556,0.005326485,-0.006391782,-0.009587673,-0.087405011,0.098147526,-0.117679372,97643.28906
35821.80078,9.800719261,-0.086223334,-0.014370556,0.005326485,-0.006391782,-0.009587673,-0.095706046,0.096194342,-0.120120853,97645.46094
35827.30078,9.75760746,-0.047901854,0.01916074,0.005326485,-0.006391782,-0.008522375,-0.096194342,0.095706046,-0.118167669,97646.70313
35832.80078,9.771978378,-0.052692037,-0.023950927,0.005326485,-0.005326485,-0.008522375,-0.103030488,0.098147526,-0.120120853,97646.875
35838.30078,9.786348343,-0.052692037,-0.004790185,0.005326485,-0.006391782,-0.008522375,-0.093264565,0.097170934,-0.118655965,97648.63281
35843.80078,9.791138649,-0.052692037,0.004790185,0.005326485,-0.005326485,-0.009587673,-0.101565599,0.098147526,-0.118655965,97648.63281
35849.30078,9.776767731,-0.062272407,-0.004790185,0.005326485,-0.005326485,-0.008522375,-0.096682638,0.097170934,-0.120609149,97646.92188
35854.80078,9.776767731,-0.071852781,-0.004790185,0.005326485,-0.004261188,-0.008522375,-0.095706046,0.09765923,-0.121097445,97648.48438
35860.30078,9.771978378,-0.071852781,0.023950927,0.005326485,-0.005326485,-0.008522375,-0.099124119,0.102053896,-0.118655965,97650.19531
35865.80078,9.786348343,-0.03832148,0.014370556,0.005326485,-0.005326485,-0.008522375,-0.09765923,0.098147526,-0.118655965,97648.60938
35871.30078,9.800719261,-0.071852781,0.00958037,0.005326485,-0.005326485,-0.008522375,-0.108401746,0.096682638,-0.117191076,97649.46094
35876.80078,9.791138649,-0.03832148,-0.004790185,0.005326485,-0.006391782,-0.008522375,-0.098147526,0.09765923,-0.117679372,97647.48438
35882.30078,9.767188072,-0.081433147,0.028741112,0.005326485,-0.006391782,-0.009587673,-0.099124119,0.100100711,-0.11670278,97647
35887.80078,9.781558037,-0.052692037,-0.004790185,0.005326485,-0.005326485,-0.009587673,-0.093752861,0.096682638,-0.116214484,97648.89844
35893.30078,9.800719261,-0.067062594,-0.004790185,0.005326485,-0.005326485,-0.009587673,-0.10400708,0.099612415,-0.114749596,97648.53125
35898.80078,9.767188072,-0.047901854,0.01916074,0.004261188,-0.005326485,-0.008522375,-0.097170934,0.096194342,-0.117191076,97648.21875
35904.30078,9.771978378,-0.067062594,-0.01916074,0.005326485,-0.005326485,-0.009587673,-0.089358196,0.098147526,-0.115726188,97649.36719
35909.80078,9.767188072,-0.043111667,0.004790185,0.005326485,-0.006391782,-0.009587673,-0.084475234,0.097170934,-0.116214484,97651.51563
35915.30078,9.795928955,-0.091013521,0.014370556,0.005326485,-0.006391782,-0.008522375,-0.085451826,0.09765923,-0.114749596,97650.5625
35920.90234,9.767188072,-0.081433147,0.014370556,0.005326485,-0.006391782,-0.009587673,-0.099612415,0.097170934,-0.116214484,97647.39063
35926.30078,9.795928955,-0.057482224,-0.004790185,0.005326485,-0.006391782,-0.009587673,-0.093264565,0.096682638,-0.114749596,97645.63281
35931.80078,9.771978378,-0.052692037,0.00958037,0.004261188,-0.005326485,-0.009587673,-0.090334788,0.096194342,-0.114749596,97645.14063
35937.30078,9.75760746,-0.086223334,0.004790185,0.004261188,-0.005326485,-0.008522375,-0.093264565,0.095217749,-0.118167669,97644.4375
35942.80078,9.776767731,-0.062272407,0.00958037,0.004261188,-0.005326485,-0.008522375,-0.083986938,0.09765923,-0.116214484,97648.07031
35948.30078,9.767188072,-0.043111667,-0.004790185,0.006391782,-0.005326485,-0.009587673,-0.090823084,0.094729453,-0.117679372,97651.6875
35953.80078,9.776767731,-0.062272407,0.004790185,0.005326485,-0.006391782,-0.009587673,-0.096194342,0.095217749,-0.113773003,97646.39063
35959.30078,9.762397766,-0.062272407,-0.00958037,0.005326485,-0.007457078,-0.008522375,-0.09765923,0.092287973,-0.116214484,97643.11719
35964.80078,9.776767731,-0.057482224,0.01916074,0.005326485,-0.006391782,-0.008522375,-0.09765923,0.097170934,-0.119144261,97643.11719
35970.30078,9.762397766,-0.057482224,-0.004790185,0.005326485,-0.005326485,-0.009587673,-0.105960265,0.09765923,-0.120120853,97644.99219
35975.80078,9.767188072,-0.067062594,0,0.005326485,-0.005326485,-0.009587673,-0.092287973,0.098147526,-0.118167669,97647.72656
35981.30078,9.786348343,-0.071852781,0.014370556,0.004261188,-0.005326485,-0.009587673,-0.092287973,0.092776269,-0.121585742,97646.80469
35986.80078,9.776767731,-0.052692037,0.00958037,0.005326485,-0.005326485,-0.008522375,-0.096682638,0.096682638,-0.11670278,97645.77344
35992.30078,9.815089226,-0.057482224,-0.00958037,0.004261188,-0.006391782,-0.009587673,-0.101077303,0.096682638,-0.118655965,97650.14844
35997.80078,9.771978378,-0.043111667,-0.00958037,0.005326485,-0.006391782,-0.009587673,-0.090334788,0.098635823,-0.11670278,97647.28906
36003.30078,9.776767731,-0.052692037,-0.00958037,0.004261188,-0.006391782,-0.008522375,-0.099124119,0.099612415,-0.115726188,97642.11719
36008.80078,9.795928955,-0.062272407,0.014370556,0.005326485,-0.005326485,-0.008522375,-0.096682638,0.098147526,-0.113284707,97647.07031
36014.30078,9.767188072,-0.07664296,0.004790185,0.005326485,-0.006391782,-0.008522375,-0.090823084,0.095217749,-0.118167669,97649.53906
36019.80078,9.771978378,-0.057482224,-0.023950927,0.004261188,-0.006391782,-0.009587673,-0.099124119,0.094241157,-0.119144261,97647.50781
36025.30078,9.786348343,-0.071852781,0.01916074,0.004261188,-0.005326485,-0.008522375,-0.0888699,0.096194342,-0.115237892,97647.58594
36030.80078,9.781558037,-0.086223334,0.004790185,0.005326485,-0.005326485,-0.009587673,-0.094729453,0.091799676,-0.116214484,97645.40625
36036.30078,9.767188072,-0.081433147,0.00958037,0.005326485,-0.005326485,-0.008522375,-0.103030488,0.096194342,-0.11670278,97644.99219
36041.80078,9.748026848,-0.062272407,0,0.004261188,-0.005326485,-0.008522375,-0.093264565,0.094241157,-0.114749596,97644.23438
36047.30078,9.786348343,-0.033531297,0.01916074,0.005326485,-0.005326485,-0.009587673,-0.096682638,0.094241157,-0.112796411,97643.57813
36052.80078,9.776767731,-0.057482224,0.023950927,0.005326485,-0.006391782,-0.009587673,-0.085940123,0.096682638,-0.11670278,97645.92188
36058.30078,9.767188072,-0.057482224,0.004790185,0.005326485,-0.005326485,-0.008522375,-0.092287973,0.095706046,-0.118655965,97646.78125
36063.80078,9.75760746,-0.091013521,0.004790185,0.005326485,-0.005326485,-0.009587673,-0.0888699,0.096682638,-0.122074038,97645.85156
36069.30078,9.762397766,-0.086223334,0.00958037,0.005326485,-0.006391782,-0.009587673,-0.09131138,0.097170934,-0.120120853,97646.82813
36074.80078,9.786348343,-0.047901854,-0.004790185,0.005326485,-0.005326485,-0.009587673,-0.086916715,0.096194342,-0.117679372,97647.28906
36080.30078,9.75760746,-0.062272407,0.00958037,0.005326485,-0.005326485,-0.009587673,-0.096682638,0.095217749,-0.116214484,97644.55469
36085.80078,9.791138649,-0.07664296,0,0.005326485,-0.005326485,-0.008522375,-0.094241157,0.094241157,-0.117191076,97644.55469
36091.30078,9.771978378,-0.052692037,0.01916074,0.005326485,-0.005326485,-0.008522375,-0.090334788,0.098635823,-0.117679372,97646.4375
36096.80078,9.771978378,-0.067062594,0,0.005326485,-0.006391782,-0.009587673,-0.099612415,0.100100711,-0.118655965,97647.92188
36102.30078,9.771978378,-0.052692037,-0.00958037,0.004261188,-0.005326485,-0.009587673,-0.103030488,0.095706046,-0.118167669,97645.65625
36107.80078,9.771978378,-0.067062594,-0.004790185,0.005326485,-0.006391782,-0.008522375,-0.094729453,0.094241157,-0.11670278,97645.60938
36113.30078,9.771978378,-0.071852781,0,0.005326485,-0.005326485,-0.008522375,-0.093264565,0.095706046,-0.119144261,97645.75
36118.80078,9.791138649,-0.047901854,0.004790185,0.005326485,-0.006391782,-0.009587673,-0.093752861,0.098147526,-0.119144261,97645.16406
36124.30078,9.791138649,-0.062272407,0.014370556,0.005326485,-0.006391782,-0.008522375,-0.096682638,0.093752861,-0.121097445,97644.77344
36129.80078,9.791138649,-0.052692037,0,0.005326485,-0.005326485,-0.008522375,-0.089846492,0.097170934,-0.119144261,97643.60156
36135.30078,9.786348343,-0.081433147,0.014370556,0.005326485,-0.006391782,-0.009587673,-0.090334788,0.096682638,-0.119632557,97643.625
36140.80078,9.762397766,-0.052692037,0.014370556,0.004261188,-0.005326485,-0.009587673,-0.094241157,0.095706046,-0.116214484,97643.99219
36146.30078,9.795928955,-0.07664296,-0.014370556,0.005326485,-0.005326485,-0.008522375,-0.104495376,0.096194342,-0.117679372,97645.3125
36151.80078,9.767188072,-0.03832148,-0.004790185,0.005326485,-0.006391782,-0.007457078,-0.092287973,0.094729453,-0.119144261,97646.26563
36157.30078,9.767188072,-0.033531297,-0.004790185,0.005326485,-0.006391782,-0.008522375,-0.095217749,0.09765923,-0.117191076,97644.28906
36162.80078,9.767188072,-0.07664296,0.014370556,0.005326485,-0.006391782,-0.008522375,-0.08252205,0.095706046,-0.117679372,97644.14063
36168.30078,9.776767731,-0.057482224,-0.004790185,0.005326485,-0.006391782,-0.008522375,-0.0888699,0.093264565,-0.115237892,97643.09375
36173.80078,9.776767731,-0.086223334,-0.00958037,0.005326485,-0.005326485,-0.009587673,-0.088381603,0.095217749,-0.119632557,97643.72656
36179.30078,9.752817154,-0.057482224,0.00958037,0.005326485,-0.005326485,-0.008522375,-0.097170934,0.096682638,-0.119144261,97647.53125
36184.80078,9.733656883,-0.057482224,0.014370556,0.005326485,-0.005326485,-0.008522375,-0.085940123,0.092776269,-0.118655965,97647.63281
36190.30078,9.781558037,-0.057482224,0.004790185,0.005326485,-0.006391782,-0.009587673,-0.090823084,0.093752861,-0.122074038,97646.07031
36195.80078,9.791138649,-0.081433147,0.01916074,0.004261188,-0.005326485,-0.008522375,-0.101077303,0.094241157,-0.115726188,97646.67969
36201.30078,9.776767731,-0.03832148,-0.00958037,0.005326485,-0.005326485,-0.008522375,-0.0888699,0.092776269,-0.117191076,97646.21875
36206.80078,9.762397766,-0.047901854,0.014370556,0.005326485,-0.006391782,-0.008522375,-0.090823084,0.092287973,-0.117679372,97646.21875
36212.30078,9.786348343,-0.062272407,0.01916074,0.005326485,-0.006391782,-0.009587673,-0.097170934,0.094241157,-0.119144261,97644.4375
36217.80078,9.75760746,-0.07664296,-0.014370556,0.005326485,-0.005326485,-0.009587673,-0.085451826,0.091799676,-0.120120853,97643.21094
36223.30078,9.791138649,-0.071852781,0.004790185,0.005326485,-0.006391782,-0.008522375,-0.083010346,0.092776269,-0.118167669,97644.1875
36228.80078,9.75760746,-0.062272407,0,0.005326485,-0.006391782,-0.009587673,-0.087893307,0.092776269,-0.119632557,97644.09375
36234.30078,9.767188072,-0.067062594,0.01916074,0.005326485,-0.005326485,-0.009587673,-0.089358196,0.097170934,-0.120120853,97645.07031
36239.80078,9.781558037,-0.043111667,0.01916074,0.004261188,-0.005326485,-0.008522375,-0.085940123,0.095706046,-0.120609149,97647.89844
36245.30078,9.791138649,-0.057482224,-0.014370556,0.005326485,-0.006391782,-0.009587673,-0.0888699,0.093264565,-0.119632557,97645.01563
36250.80078,9.805509567,-0.043111667,0.023950927,0.004261188,-0.005326485,-0.008522375,-0.086916715,0.093264565,-0.119632557,97644.26563
36256.30078,9.771978378,-0.03832148,0.014370556,0.005326485,-0.005326485,-0.009587673,-0.086428419,0.093264565,-0.118167669,97644.75
