# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
0.58,12.733,408.973,46.267,46.449,77.418,77.724,1.141,3.011e-7,1.141,1.513e-5,4.102,6.89,0.499,-1.407,5.826,0,0.73,8.003e-6,84.989,-1.283e-6,8.655e4,3.626e4,91.467,0.656,9.791,327.348,266.058,3.016,7588.6,8.955,17.136,0.374,0.252,0.014,0.108,0.404,1.527,4.604,-4.285e-4,0,0,0,0,9.118e-4,4.754,90,12.342,965.284,0.001,338.778,0.139,1.34e7,20.32,324.293,0.02,0.137,0.006
0.6,13.674,409.914,47.803,47.991,76.169,76.472,1.224,5.328e-7,1.224,2.494e-5,4.239,6.799,0.499,-1.407,5.579,0,1.233,-4.856e-6,84.97,-2.171e-6,8.646e4,3.617e4,91.459,0.655,9.791,328.001,266.009,3.051,7473.18,8.828,18.112,0.373,0.251,0.014,0.108,0.401,1.451,4.425,4.96e-4,0,0,0,0,0.002,4.715,90,12.336,965.174,0.001,338.774,0.144,1.383e7,20.32,324.293,0.03,0.139,0.006
0.63,15.142,411.382,50.084,50.281,75.885,76.187,1.354,1.102e-6,1.354,4.661e-5,4.443,6.78,0.499,-1.407,5.536,0,2.031,2.473e-5,84.921,1.149e-6,8.637e4,3.607e4,91.45,0.655,9.791,328.128,265.96,3.059,7442.24,8.801,19.818,0.372,0.25,0.014,0.108,0.4,1.438,4.395,5.847e-5,0,0,0,0,0.006,4.944,90,12.326,965.002,0.001,338.768,0.15,1.449e7,20.32,324.293,0.02,0.141,0.006
0.65,16.159,412.399,51.591,51.794,74.854,75.155,1.444,1.633e-6,1.444,6.479e-5,4.578,6.713,0.499,-1.407,5.495,0,2.601,6.028e-5,84.874,-4.674e-6,8.628e4,3.598e4,91.442,0.654,9.791,328.245,265.913,3.068,7346.45,8.697,21.018,0.372,0.25,0.014,0.108,0.4,1.426,4.365,1.245e-4,0,0,0,0,0.009,5.096,90,12.319,964.883,0.001,338.764,0.155,1.492e7,20.32,324.293,0.03,0.144,0.007
0.68,17.74,413.98,53.846,54.058,75.439,75.755,1.585,2.667e-6,1.585,9.643e-5,4.782,6.911,0.499,-1.407,5.062,0,3.481,5.118e-5,84.783,-1.381e-5,8.618e4,3.589e4,91.434,0.654,9.791,329.421,265.865,3.128,7391.92,8.76,22.647,0.372,0.249,0.014,0.108,0.396,1.297,4.04,-3.679e-4,0,0,0,0,0.015,4.983,90,12.309,964.697,0.001,338.758,0.162,1.556e7,20.32,324.293,0.02,0.147,0.007
0.7,18.832,415.072,55.364,55.583,76.423,76.754,1.682,3.518e-6,1.682,1.199e-4,4.922,7.125,0.499,-1.407,4.775,0,4.069,6.27e-5,84.708,-2.012e-5,8.609e4,3.58e4,91.425,0.653,9.791,330.22,265.818,3.169,7471.02,8.863,23.779,0.373,0.249,0.014,0.109,0.394,1.212,3.823,4.544e-4,0,0,0,0,0.02,4.907,90,12.302,964.569,0.001,338.754,0.166,1.598e7,20.32,324.293,0.03,0.149,0.007
0.73,20.528,416.768,57.642,57.87,75.398,75.746,1.833,5.046e-6,1.833,1.577e-4,5.138,7.253,0.499,-1.407,4.363,0,4.948,9.069e-6,84.572,-1.208e-5,8.6e4,3.571e4,91.417,0.653,9.791,331.396,265.771,3.23,7377.93,8.762,25.537,0.373,0.249,0.015,0.109,0.391,1.094,3.505,-4.762e-4,0,0,0,0,0.027,4.809,90,12.291,964.37,0.001,338.747,0.173,1.663e7,20.32,324.293,0.02,0.152,0.007
0.75,21.695,417.935,59.142,59.377,74.608,74.969,1.937,6.236e-6,1.937,1.845e-4,5.284,7.351,0.499,-1.407,4.09,0,5.528,5.965e-6,84.468,-6.432e-7,8.591e4,3.561e4,91.408,0.652,9.791,332.192,265.726,3.271,7304.48,8.684,26.729,0.373,0.249,0.015,0.109,0.389,1.016,3.292,-4.2e-4,0,0,0,0,0.032,4.743,90,12.283,964.233,0.001,338.743,0.177,1.705e7,20.32,324.293,0.03,0.154,0.008
0.78,23.503,419.743,61.379,61.626,74.543,74.933,2.099,8.291e-6,2.099,2.263e-4,5.509,7.641,0.499,-1.407,3.698,0,6.381,3.128e-5,84.289,2.02e-5,8.582e4,3.552e4,91.4,0.652,9.791,333.363,265.681,3.331,7295.33,8.683,28.568,0.373,0.249,0.015,0.109,0.387,0.908,2.983,1.558e-4,0,0,0,0,0.04,4.663,90,12.272,964.021,0.001,338.736,0.184,1.768e7,20.32,324.293,0.02,0.157,0.008
0.8,24.746,420.986,62.867,63.122,74.275,74.687,2.211,9.847e-6,2.211,2.552e-4,5.663,7.838,0.499,-1.407,3.436,0,6.936,5.821e-5,84.156,3.758e-5,8.573e4,3.543e4,91.391,0.651,9.791,334.164,265.637,3.372,7267.62,8.659,29.826,0.373,0.249,0.015,0.11,0.385,0.836,2.775,-3.358e-4,0,0,0,0,0.045,4.609,90,12.264,963.875,0.001,338.731,0.188,1.81e7,20.32,324.293,0.03,0.159,0.008
0.83,26.665,422.905,65.097,65.364,74.39,74.842,2.384,1.247e-5,2.384,2.997e-4,5.904,8.211,0.499,-1.407,3.09,0,7.743,1.568e-4,83.936,4.666e-5,8.564e4,3.534e4,91.383,0.651,9.791,335.245,265.593,3.428,7274.88,8.676,31.801,0.374,0.249,0.015,0.11,0.384,0.744,2.497,-3.012e-4,0,0,0,0,0.052,4.587,90,12.251,963.65,0.001,338.723,0.195,1.873e7,20.32,324.293,0.02,0.162,0.008
0.85,27.982,424.222,66.59,66.867,74.935,75.419,2.504,1.442e-5,2.504,3.3e-4,6.071,8.537,0.499,-1.407,2.856,0,8.262,1.291e-4,83.775,5.605e-5,8.555e4,3.525e4,91.374,0.65,9.791,335.991,265.549,3.467,7317.66,8.737,33.161,0.374,0.249,0.015,0.11,0.382,0.682,2.308,-8.724e-5,0,0,0,0,0.057,4.572,90,12.243,963.496,0.001,338.718,0.199,1.916e7,20.32,324.293,0.03,0.163,0.009
0.88,30.013,426.253,68.836,69.127,74.762,75.295,2.69,1.766e-5,2.69,3.761e-4,6.333,8.943,0.499,-1.407,2.551,0,9.01,1.649e-4,83.516,8.28e-5,8.545e4,3.516e4,91.366,0.65,9.791,336.986,265.506,3.518,7300.98,8.726,35.299,0.374,0.249,0.015,0.11,0.381,0.603,2.058,8.735e-5,0,0,0,0,0.063,4.611,90,12.229,963.258,0.001,338.71,0.206,1.98e7,20.32,324.293,0.02,0.165,0.009
0.9,31.405,427.645,70.324,70.625,74.09,74.656,2.818,2.003e-5,2.818,4.073e-4,6.515,9.171,0.499,-1.407,2.343,0,9.486,2.499e-4,83.331,1.006e-4,8.536e4,3.507e4,91.357,0.649,9.791,337.676,265.464,3.554,7239.91,8.662,36.756,0.374,0.249,0.015,0.111,0.38,0.55,1.887,2.554e-4,0,0,0,0,0.067,4.638,90,12.22,963.094,0.001,338.704,0.21,2.022e7,20.32,324.293,0.03,0.167,0.009
0.93,33.548,429.788,72.547,72.865,74.094,74.727,3.018,2.393e-5,3.018,4.544e-4,6.798,9.7,0.499,-1.407,1.908,0,10.137,3.304e-4,83.037,1.335e-4,8.527e4,3.498e4,91.349,0.649,9.791,339.142,265.422,3.628,7239.91,8.671,38.919,0.375,0.249,0.015,0.111,0.379,0.442,1.529,-8.308e-6,0,0,0,0,0.072,4.526,90,12.206,962.843,0.001,338.696,0.217,2.085e7,20.32,324.293,0.02,0.169,0.009
0.95,35.014,431.254,74.032,74.362,74.404,75.088,3.156,2.677e-5,3.156,4.86e-4,6.996,10.112,0.499,-1.407,1.62,0,10.513,3.922e-4,82.83,1.59e-4,8.518e4,3.489e4,91.34,0.648,9.791,340.14,265.381,3.679,7264.12,8.71,40.415,0.375,0.249,0.015,0.111,0.378,0.371,1.291,2.338e-4,0,0,0,0,0.075,4.452,90,12.197,962.671,0.001,338.69,0.221,2.127e7,20.32,324.293,0.03,0.171,0.01
0.98,37.268,433.508,76.274,76.623,75.062,75.825,3.37,3.139e-5,3.37,5.336e-4,7.308,10.728,0.499,-1.407,1.382,0,11.015,3.859e-4,82.507,2.185e-4,8.509e4,3.48e4,91.331,0.648,9.791,340.991,265.339,3.723,7320.89,8.787,42.865,0.375,0.249,0.015,0.111,0.378,0.314,1.092,2.47e-4,0,0,0,0,0.077,4.601,90,12.182,962.407,0.001,338.681,0.228,2.191e7,20.32,324.293,0.02,0.172,0.01
1,38.809,435.049,77.766,78.129,74.081,74.889,3.519,3.473e-5,3.519,5.656e-4,7.525,10.968,0.499,-1.407,1.218,0,11.317,3.632e-4,82.284,2.717e-4,8.5e4,3.471e4,91.314,0.648,9.791,341.581,265.333,3.752,7234.8,8.693,44.54,0.376,0.249,0.015,0.112,0.377,0.275,0.954,-4.035e-4,0,0,0,0,0.078,4.701,90,12.172,962.226,0.001,338.675,0.232,2.234e7,20.32,324.293,0.03,0.173,0.01
1.03,41.175,437.415,79.996,80.382,74.611,75.513,3.749,4.017e-5,3.749,6.138e-4,7.864,11.635,0.499,-1.407,0.931,0,11.705,6.417e-4,81.938,3.517e-4,8.491e4,3.462e4,91.305,0.647,9.791,342.633,265.293,3.806,7281.88,8.759,47.098,0.376,0.249,0.015,0.112,0.377,0.208,0.713,2.396e-4,0,0,0,0,0.079,4.796,90,12.157,961.949,0.001,338.666,0.239,2.298e7,20.32,324.293,0.02,0.175,0.01
1.05,42.79,439.03,81.488,81.89,74.624,75.59,3.909,4.408e-5,3.909,6.461e-4,8.101,12.048,0.499,-1.407,0.739,0,11.91,8.731e-4,81.702,4.024e-4,8.482e4,3.453e4,91.296,0.647,9.791,343.351,265.253,3.843,7281.88,8.768,48.863,0.376,0.249,0.015,0.112,0.377,0.164,0.552,1.017e-4,0,0,0,0,0.079,4.859,90,12.146,961.759,0.001,338.66,0.244,2.341e7,20.32,324.293,0.03,0.177,0.011
1.08,45.268,441.508,83.734,84.162,75.112,76.2,4.158,5.043e-5,4.158,6.95e-4,8.474,12.828,0.499,-1.407,0.255,0,12.085,0.003,81.342,4.764e-4,8.473e4,3.444e4,91.287,0.646,9.791,345.19,265.213,3.936,7327.35,8.832,51.525,0.377,0.249,0.015,0.113,0.377,0.056,0.141,-2.502e-4,0,0,0,0,0.077,4.658,90,12.13,961.468,0.001,338.65,0.25,2.404e7,20.32,324.293,0.02,0.179,0.011
1.1,46.958,443.198,85.236,85.682,75.009,76.177,4.33,5.499e-5,4.33,7.277e-4,8.735,13.291,0.499,-1.407,0.059,0,-12.088,0.016,81.1,5.199e-4,8.464e4,3.435e4,91.278,0.646,9.791,345.945,265.174,3.975,7318.74,8.832,53.387,0.377,0.249,0.016,0.113,0.377,0.013,0.125,2.555e-5,0,0,0,0,-0.075,4.524,90,12.119,961.27,0.001,338.643,0.255,2.447e7,20.32,324.293,0.03,0.18,0.011
1.13,49.549,445.789,87.482,87.958,74.732,76.016,4.598,6.237e-5,4.598,7.772e-4,9.143,13.913,0.499,-1.407,0.36,0,-11.946,0.003,80.739,5.882e-4,8.455e4,3.426e4,91.27,0.645,9.791,344.818,265.135,3.921,7299.1,8.817,56.326,0.377,0.248,0.016,0.113,0.378,0.079,0.378,-2.476e-4,0,0,0,0,-0.069,4.559,90,12.102,960.966,0.001,338.633,0.261,2.511e7,20.32,324.293,0.02,0.181,0.011
1.15,51.313,447.553,88.971,89.469,74.17,75.529,4.784,6.766e-5,4.784,8.105e-4,9.425,14.263,0.499,-1.407,0.552,0,-11.768,0.002,80.501,6.369e-4,8.446e4,3.417e4,91.261,0.645,9.791,344.109,265.097,3.888,7251.48,8.769,58.338,0.378,0.248,0.016,0.114,0.378,0.122,0.539,-1.208e-4,0,0,0,0,-0.065,4.582,90,12.091,960.759,0.001,338.626,0.266,2.554e7,20.32,324.293,0.03,0.182,0.011
1.18,54.016,450.256,91.199,91.731,74.355,75.847,5.073,7.62e-5,5.073,8.606e-4,9.863,14.972,0.499,-1.407,0.87,0,-11.36,0.001,80.154,7.221e-4,8.437e4,3.408e4,91.252,0.644,9.791,342.955,265.06,3.833,7272.46,8.804,61.442,0.378,0.248,0.016,0.114,0.379,0.195,0.803,-3.26e-4,0,0,0,0,-0.057,4.542,90,12.073,960.443,0.001,338.615,0.273,2.617e7,20.32,324.293,0.02,0.183,0.012
1.2,55.855,452.095,92.687,93.243,74.5,76.084,5.273,8.231e-5,5.273,8.943e-4,10.168,15.442,0.499,-1.407,1.068,0,-10.987,0.001,79.93,7.835e-4,8.428e4,3.399e4,91.243,0.644,9.791,342.251,265.022,3.801,7285.92,8.83,63.582,0.378,0.248,0.016,0.114,0.38,0.241,0.967,-1.685e-4,0,0,0,0,-0.052,4.515,90,12.061,960.227,0.001,338.608,0.277,2.66e7,20.32,324.293,0.03,0.184,0.012
1.23,58.669,454.909,94.92,95.515,74.376,76.081,5.585,9.214e-5,5.585,9.452e-4,10.64,16.015,0.499,-1.407,1.238,0,-10.306,0.001,79.611,8.755e-4,8.419e4,3.389e4,91.234,0.643,9.791,341.665,264.986,3.774,7279.98,8.832,66.876,0.379,0.248,0.016,0.115,0.381,0.281,1.103,-3.931e-4,0,0,0,0,-0.044,4.651,90,12.043,959.897,0.001,338.597,0.284,2.724e7,20.32,324.293,0.02,0.185,0.012
1.25,60.582,456.822,96.407,97.029,74.301,76.085,5.801,9.917e-5,5.801,9.795e-4,10.964,16.379,0.499,-1.407,1.338,0,-9.784,0.001,79.41,9.421e-4,8.41e4,3.38e4,91.224,0.643,9.791,341.329,264.95,3.759,7274.04,8.834,69.122,0.379,0.248,0.016,0.115,0.381,0.305,1.183,3.396e-4,0,0,0,0,-0.038,4.741,90,12.031,959.672,0.001,338.589,0.288,2.767e7,20.32,324.293,0.03,0.186,0.012
1.28,63.508,459.748,98.634,99.298,74.168,76.081,6.138,1.105e-4,6.138,0.001,11.464,16.956,0.499,-1.407,1.599,0,-8.866,9.861e-4,79.13,0.001,8.401e4,3.371e4,91.215,0.642,9.791,340.439,264.914,3.717,7268.1,8.837,72.585,0.38,0.248,0.016,0.115,0.382,0.368,1.396,-1.939e-5,0,0,0,0,-0.03,4.637,90,12.012,959.329,0.001,338.578,0.295,2.831e7,20.32,324.293,0.02,0.187,0.013
1.3,65.495,461.735,100.117,100.81,74.088,76.085,6.37,1.186e-4,6.37,0.001,11.806,17.315,0.499,-1.407,1.752,0,-8.148,8.62e-4,78.959,0.001,8.392e4,3.362e4,91.206,0.642,9.791,339.929,264.879,3.693,7262.17,8.839,74.946,0.38,0.248,0.016,0.116,0.383,0.405,1.521,4.86e-4,0,0,0,0,-0.024,4.568,90,11.999,959.096,0.001,338.57,0.3,2.873e7,20.32,324.293,0.03,0.189,0.013
1.33,68.532,464.772,102.337,103.078,73.965,76.078,6.732,1.315e-4,6.732,0.001,12.333,17.809,0.499,-1.407,1.962,0,-6.916,7.8e-4,78.733,0.001,8.383e4,3.353e4,91.197,0.641,9.791,339.241,264.844,3.661,7256.23,8.841,78.559,0.38,0.248,0.016,0.116,0.385,0.457,1.69,1.903e-4,0,0,0,0,-0.017,4.435,90,11.979,958.74,0.001,338.558,0.306,2.936e7,20.32,324.293,0.02,0.19,0.013
1.35,70.594,466.834,103.816,104.589,73.896,76.08,6.983,1.408e-4,6.983,0.001,12.693,18.099,0.499,-1.407,2.076,0,-5.996,6.662e-4,78.604,0.001,8.374e4,3.344e4,91.187,0.641,9.791,338.874,264.81,3.645,7250.29,8.843,81.008,0.381,0.248,0.016,0.117,0.385,0.486,1.782,-4.769e-4,0,0,0,0,-0.012,4.346,90,11.966,958.498,0.001,338.55,0.311,2.978e7,20.32,324.293,0.03,0.191,0.013
1.38,73.741,469.981,106.032,106.855,73.805,76.067,7.372,1.556e-4,7.372,0.001,13.241,18.413,0.499,-1.407,2.13,0,-4.511,6.009e-4,78.446,0.001,8.365e4,3.335e4,91.178,0.641,9.791,338.72,264.777,3.639,7244.35,8.846,84.691,0.381,0.248,0.017,0.117,0.386,0.499,1.824,-3.181e-4,0,0,0,0,-0.007,4.359,90,11.945,958.129,0.001,338.538,0.317,3.042e7,20.32,324.293,0.02,0.192,0.014
1.4,75.877,472.117,107.507,108.365,73.761,76.064,7.64,1.661e-4,7.64,0.001,13.61,18.573,0.499,-1.407,2.141,0,-3.472,5.619e-4,78.366,0.001,8.356e4,3.326e4,91.168,0.64,9.791,338.702,264.743,3.64,7238.42,8.848,87.171,0.382,0.248,0.017,0.117,0.387,0.502,1.831,1.245e-4,0,0,0,0,-0.004,4.367,90,11.931,957.879,0.001,338.529,0.322,3.084e7,20.32,324.293,0.03,0.193,0.014
1.43,79.135,475.375,109.719,110.63,73.704,76.045,8.057,1.829e-4,8.057,0.001,14.17,18.725,0.499,-1.407,2.115,0,-1.863,6.024e-4,78.286,0.001,8.347e4,3.317e4,91.159,0.64,9.791,338.815,264.711,3.647,7232.48,8.85,90.921,0.382,0.247,0.017,0.118,0.387,0.496,1.81,-5.318e-6,0,0,0,0,-0.001,4.386,90,11.91,957.496,0.001,338.516,0.329,3.148e7,20.32,324.293,0.02,0.194,0.014
1.45,81.344,477.584,111.193,112.14,73.684,76.037,8.344,1.948e-4,8.344,0.001,14.545,18.77,0.499,-1.407,2.072,0,-0.772,5.638e-4,78.259,0.002,8.338e4,3.308e4,91.158,0.639,9.791,338.976,264.65,3.658,7226.54,8.853,93.44,0.382,0.247,0.017,0.118,0.387,0.485,1.775,-1.565e-4,0,0,0,0,-1.778e-4,4.399,90,11.896,957.237,0.001,338.508,0.333,3.19e7,20.32,324.293,0.03,0.196,0.014
1.48,84.713,480.953,113.403,114.405,73.657,76.013,8.789,2.138e-4,8.789,0.001,15.109,18.776,0.499,-1.407,2.014,0,0.884,5.42e-4,78.261,0.002,8.329e4,3.299e4,91.148,0.639,9.791,339.198,264.619,3.67,7220.61,8.855,97.268,0.383,0.247,0.017,0.119,0.387,0.471,1.728,2.606e-4,0,0,0,0,2.238e-4,4.327,90,11.874,956.842,0.001,338.494,0.34,3.253e7,20.32,324.293,0.02,0.197,0.015
1.5,86.996,483.236,114.876,115.915,73.659,76.001,9.095,2.272e-4,9.095,0.001,15.484,18.721,0.499,-1.407,1.949,0,1.99,4.87e-4,78.29,0.002,8.32e4,3.29e4,91.138,0.638,9.791,339.435,264.588,3.683,7214.67,8.857,99.836,0.383,0.247,0.017,0.119,0.388,0.455,1.675,2.781e-4,0,0,0,0,0.001,4.279,90,11.859,956.575,0.001,338.485,0.344,3.295e7,20.32,324.293,0.03,0.198,0.015
1.53,90.475,486.715,117.086,118.18,73.675,75.968,9.568,2.485e-4,9.568,0.001,16.043,18.525,0.499,-1.407,1.79,0,3.61,6.017e-4,78.374,0.002,8.311e4,3.281e4,91.129,0.638,9.791,340.001,264.558,3.713,7208.73,8.859,103.709,0.384,0.247,0.017,0.12,0.388,0.416,1.54,-3.394e-4,0,0,0,0,0.004,4.257,90,11.836,956.166,0.001,338.472,0.351,3.359e7,20.32,324.293,0.02,0.199,0.015
1.55,92.832,489.072,118.56,119.69,73.705,75.951,9.892,2.635e-4,9.892,0.002,16.411,18.335,0.499,-1.407,1.661,0,4.64,5.802e-4,78.457,0.002,8.302e4,3.272e4,91.119,0.637,9.791,340.461,264.528,3.737,7202.79,8.862,106.317,0.384,0.247,0.017,0.12,0.387,0.384,1.43,4.442e-4,0,0,0,0,0.006,4.243,90,11.821,955.89,0.001,338.462,0.356,3.401e7,20.32,324.293,0.03,0.201,0.015
1.58,96.422,492.662,120.772,121.956,73.759,75.911,10.393,2.873e-4,10.393,0.002,16.956,17.947,0.499,-1.407,1.421,0,6.064,6.7e-4,78.617,0.002,8.293e4,3.264e4,91.109,0.637,9.791,341.323,264.499,3.781,7196.86,8.864,110.274,0.385,0.247,0.018,0.12,0.387,0.326,1.224,3.385e-4,0,0,0,0,0.009,4.256,90,11.798,955.469,0.001,338.448,0.362,3.464e7,20.32,324.293,0.02,0.202,0.016
1.6,98.852,495.092,122.248,123.467,73.812,75.889,10.735,3.041e-4,10.735,0.002,17.312,17.637,0.499,-1.407,1.243,0,6.909,6.148e-4,78.747,0.002,8.284e4,3.255e4,91.099,0.636,9.791,341.969,264.47,3.814,7190.92,8.866,112.955,0.385,0.247,0.018,0.121,0.387,0.284,1.07,-1.455e-4,0,0,0,0,0.012,4.265,90,11.782,955.184,0.001,338.439,0.367,3.506e7,20.32,324.293,0.03,0.203,0.016
1.63,102.553,498.793,124.463,125.734,73.905,75.841,11.262,3.305e-4,11.262,0.002,17.832,17.025,0.499,-1.407,0.867,0,7.943,7.905e-4,78.971,0.002,8.275e4,3.246e4,91.089,0.636,9.791,343.349,264.442,3.883,7184.98,8.868,117.071,0.386,0.247,0.018,0.121,0.387,0.195,0.743,2.711e-4,0,0,0,0,0.015,4.477,90,11.758,954.75,0.001,338.424,0.374,3.57e7,20.32,324.293,0.02,0.204,0.016
1.65,105.057,501.297,125.942,127.246,73.979,75.814,11.622,3.491e-4,11.622,0.002,18.168,16.582,0.499,-1.407,0.609,0,8.437,9.182e-4,79.135,0.002,8.266e4,3.237e4,91.078,0.635,9.791,344.316,264.414,3.932,7179.04,8.871,119.906,0.386,0.247,0.018,0.122,0.387,0.136,0.518,-1.948e-4,0,0,0,0,0.016,4.619,90,11.742,954.463,0.001,338.414,0.378,3.613e7,20.32,324.293,0.03,0.205,0.016
1.68,108.868,505.108,128.163,129.513,74.07,75.765,12.175,3.784e-4,12.175,0.002,18.656,15.936,0.499,-1.407,0.288,0,8.892,9.478e-4,79.396,0.002,8.257e4,3.228e4,91.068,0.635,9.791,345.553,264.387,3.994,7173.11,8.873,124.269,0.387,0.246,0.018,0.122,0.387,0.064,0.236,-4.04e-4,0,0,0,0,0.018,4.673,90,11.717,954.038,0.001,338.399,0.385,3.676e7,20.32,324.293,0.02,0.206,0.017
1.7,111.446,507.686,129.645,131.025,74.136,75.738,12.551,3.989e-4,12.551,0.002,18.97,15.491,0.499,-1.407,0.074,0,9.01,0.002,79.575,0.003,8.248e4,3.219e4,91.058,0.635,9.791,346.392,264.36,4.037,7167.17,8.875,127.267,0.387,0.246,0.018,0.123,0.387,0.016,0.048,3.697e-4,0,0,0,0,0.018,4.71,90,11.7,953.75,0.001,338.389,0.389,3.718e7,20.32,324.293,0.03,0.207,0.017
1.73,115.369,511.609,131.87,133.293,74.219,75.687,13.127,4.312e-4,13.127,0.002,19.425,14.831,0.499,-1.407,0.217,0,-8.904,-1.752e-4,79.845,0.003,8.239e4,3.21e4,91.048,0.634,9.791,345.87,264.334,4.013,7161.23,8.877,131.881,0.388,0.246,0.018,0.123,0.388,0.048,0.209,-1.041e-4,0,0,0,0,-0.017,4.713,90,11.675,953.311,0.001,338.374,0.396,3.781e7,20.32,324.293,0.02,0.208,0.017
1.75,118.021,514.261,133.355,134.805,74.277,75.659,13.519,4.537e-4,13.519,0.002,19.717,14.393,0.499,-1.407,0.403,0,-8.648,-4.458e-4,80.02,0.003,8.23e4,3.201e4,91.037,0.634,9.791,345.19,264.308,3.98,7155.29,8.88,135.042,0.389,0.246,0.019,0.124,0.389,0.089,0.371,-4.009e-4,0,0,0,0,-0.015,4.715,90,11.657,953.015,0.001,338.363,0.401,3.823e7,20.32,324.293,0.03,0.209,0.017
1.78,122.056,518.296,135.585,137.072,74.345,75.608,14.116,4.892e-4,14.116,0.002,20.139,13.764,0.499,-1.407,0.649,0,-7.996,-4.733e-4,80.271,0.003,8.222e4,3.192e4,91.027,0.633,9.791,344.303,264.283,3.938,7149.36,8.882,139.887,0.389,0.246,0.019,0.124,0.39,0.145,0.586,-5.958e-5,0,0,0,0,-0.013,4.692,90,11.631,952.564,0.001,338.347,0.407,3.886e7,20.32,324.293,0.02,0.211,0.018
1.8,124.782,521.022,137.072,138.583,74.389,75.581,14.522,5.14e-4,14.522,0.002,20.411,13.37,0.499,-1.407,0.796,0,-7.392,-6.644e-4,80.425,0.003,8.213e4,3.183e4,91.016,0.633,9.791,343.784,264.258,3.914,7143.42,8.884,143.187,0.39,0.246,0.019,0.125,0.39,0.18,0.713,4.297e-4,0,0,0,0,-0.011,4.676,90,11.613,952.26,0.001,338.337,0.412,3.928e7,20.32,324.293,0.03,0.213,0.018
1.83,128.928,525.168,139.304,140.849,74.433,75.532,15.14,5.528e-4,15.14,0.002,20.804,12.837,0.499,-1.407,0.982,0,-6.252,-6.57e-4,80.63,0.003,8.204e4,3.174e4,91.005,0.632,9.791,343.143,264.234,3.883,7137.48,8.886,148.218,0.39,0.246,0.019,0.125,0.391,0.223,0.874,3.848e-4,0,0,0,0,-0.007,4.643,90,11.586,951.797,0.001,338.32,0.419,3.99e7,20.32,324.293,0.02,0.215,0.018
1.85,131.729,527.969,140.793,142.359,74.459,75.506,15.559,5.798e-4,15.559,0.002,21.057,12.529,0.499,-1.407,1.082,0,-5.353,-4.904e-4,80.746,0.004,8.195e4,3.166e4,91.002,0.632,9.791,342.806,264.185,3.869,7131.55,8.889,151.619,0.391,0.246,0.019,0.126,0.392,0.247,0.961,-2.021e-4,0,0,0,0,-0.005,4.621,90,11.568,951.484,0.001,338.309,0.423,4.032e7,20.32,324.293,0.03,0.216,0.018
1.88,135.986,532.226,143.027,144.623,74.472,75.458,16.196,6.221e-4,16.196,0.002,21.427,12.154,0.499,-1.407,1.193,0,-3.828,-7.664e-4,80.885,0.004,8.186e4,3.157e4,90.992,0.631,9.791,342.447,264.162,3.853,7125.61,8.891,156.776,0.391,0.246,0.019,0.127,0.393,0.273,1.055,-7.471e-5,0,0,0,0,-0.003,4.586,90,11.541,951.008,0.001,338.292,0.43,4.094e7,20.32,324.293,0.02,0.218,0.019
1.9,138.861,535.101,144.517,146.132,74.477,75.433,16.627,6.515e-4,16.627,0.002,21.668,11.972,0.499,-1.407,1.238,0,-2.718,-9.259e-4,80.95,0.004,8.177e4,3.148e4,90.981,0.631,9.791,342.31,264.139,3.847,7119.67,8.893,160.241,0.392,0.245,0.02,0.127,0.394,0.284,1.094,4.615e-4,0,0,0,0,-0.001,4.563,90,11.522,950.687,0.001,338.281,0.434,4.136e7,20.32,324.293,0.03,0.219,0.019
1.93,143.23,539.47,146.751,148.394,74.458,75.386,17.283,6.974e-4,17.283,0.002,22.025,11.796,0.499,-1.407,1.272,0,-0.952,-6.233e-4,81.006,0.004,8.168e4,3.139e4,90.97,0.63,9.791,342.225,264.117,3.844,7113.73,8.895,165.491,0.393,0.245,0.02,0.128,0.395,0.292,1.124,4.122e-4,0,0,0,0,-1.547e-4,4.556,90,11.493,950.199,0.001,338.264,0.441,4.198e7,20.32,324.293,0.02,0.221,0.019
