# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
0.114,0.64,420.64,11.249,11.294,98.243,98.618,0.058,2.586e-8,0.058,2.556e-5,1.003,8.595,0.838,-1.429,0.098,0,0,0,85,0,1.144e5,5.368e4,173.235,0.824,9.808,NaN,322.265,NaN,1.24e4,11.053,1.189,0.489,0.36,0.023,0.106,0.489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.266,963.916,0.001,338.732,0.033,3.775e6,20.32,324.293,0.003,0.268,0.001
0.116,0.668,420.668,11.495,11.54,98.223,98.598,0.06,2.651e-8,0.06,2.511e-5,1.025,8.593,0.838,-1.429,0.095,0,0,0,85,0,1.144e5,5.366e4,173.231,0.824,9.808,NaN,322.277,NaN,1.239e4,11.051,1.238,0.487,0.359,0.023,0.106,0.487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.266,963.913,0.001,338.732,0.034,3.858e6,20.32,324.293,0.003,0.273,0.001
0.119,0.703,420.703,11.79,11.836,98.235,98.61,0.064,2.73e-8,0.064,2.459e-5,1.051,8.594,0.838,-1.429,0.093,0,0,0,85,0,1.143e5,5.365e4,173.228,0.824,9.808,NaN,322.286,NaN,1.239e4,11.052,1.298,0.486,0.357,0.023,0.106,0.486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.265,963.909,0.001,338.732,0.035,3.956e6,20.32,324.293,0.003,0.276,0.001
0.122,0.733,420.733,12.035,12.083,98.195,98.57,0.066,2.796e-8,0.066,2.417e-5,1.072,8.591,0.838,-1.429,0.091,0,0,0,85,0,1.143e5,5.363e4,173.225,0.824,9.808,NaN,322.298,NaN,1.239e4,11.048,1.349,0.484,0.356,0.023,0.106,0.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.265,963.905,0.001,338.732,0.036,4.039e6,20.32,324.293,0.003,0.279,0.001
0.124,0.763,420.763,12.281,12.329,98.159,98.533,0.069,2.861e-8,0.069,2.377e-5,1.094,8.588,0.838,-1.429,0.089,0,0,0,85,0,1.143e5,5.361e4,173.222,0.824,9.808,NaN,322.309,NaN,1.238e4,11.044,1.401,0.483,0.355,0.023,0.106,0.483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.265,963.902,0.001,338.732,0.036,4.121e6,20.32,324.293,0.003,0.283,0.001
0.127,0.794,420.794,12.526,12.575,98.063,98.437,0.072,2.927e-8,0.072,2.338e-5,1.115,8.579,0.838,-1.429,0.088,0,0,0,85,0,1.143e5,5.36e4,173.218,0.824,9.808,NaN,322.321,NaN,1.237e4,11.034,1.454,0.482,0.353,0.023,0.106,0.482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.265,963.898,0.001,338.731,0.037,4.203e6,20.32,324.293,0.003,0.286,0.001
0.129,0.826,420.826,12.771,12.821,97.899,98.273,0.075,2.993e-8,0.075,2.3e-5,1.137,8.565,0.838,-1.429,0.086,0,0,0,85,0,1.143e5,5.358e4,173.261,0.824,9.808,NaN,322.433,NaN,1.235e4,11.018,1.508,0.481,0.352,0.023,0.106,0.481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.265,963.894,0.001,338.731,0.038,4.286e6,20.32,324.293,0.003,0.295,0.001
0.132,0.858,420.858,13.015,13.067,97.791,98.165,0.077,3.058e-8,0.077,2.263e-5,1.158,8.556,0.838,-1.429,0.084,0,0,0,85,0,1.143e5,5.356e4,173.258,0.824,9.808,NaN,322.443,NaN,1.233e4,11.007,1.563,0.48,0.351,0.023,0.106,0.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.264,963.89,0.001,338.731,0.039,4.368e6,20.32,324.293,0.003,0.3,0.001
0.134,0.891,420.891,13.26,13.312,97.74,98.114,0.08,3.124e-8,0.08,2.228e-5,1.179,8.551,0.838,-1.429,0.083,0,0,0,85,0,1.143e5,5.355e4,173.256,0.824,9.808,NaN,322.451,NaN,1.233e4,11.002,1.618,0.479,0.35,0.023,0.106,0.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.264,963.887,0.001,338.731,0.039,4.45e6,20.32,324.293,0.003,0.306,0.001
0.137,0.925,420.925,13.504,13.557,97.667,98.04,0.083,3.189e-8,0.083,2.194e-5,1.201,8.545,0.838,-1.429,0.081,0,0,0,85,0,1.142e5,5.354e4,173.253,0.824,9.808,NaN,322.462,NaN,1.232e4,10.994,1.674,0.477,0.349,0.023,0.106,0.478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.264,963.883,0.001,338.731,0.04,4.532e6,20.32,324.293,0.003,0.31,0.001
0.139,0.959,420.959,13.748,13.802,97.601,97.974,0.086,3.255e-8,0.086,2.16e-5,1.222,8.539,0.838,-1.429,0.08,0,0,0,85,0,1.142e5,5.352e4,173.249,0.824,9.808,NaN,322.474,NaN,1.231e4,10.987,1.731,0.476,0.348,0.023,0.106,0.476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.264,963.879,0.001,338.731,0.041,4.614e6,20.32,324.293,0.003,0.315,0.001
0.142,0.993,420.993,13.992,14.047,97.522,97.894,0.089,3.321e-8,0.089,2.128e-5,1.243,8.532,0.838,-1.429,0.078,0,0,0,85,0,1.142e5,5.35e4,173.246,0.823,9.808,NaN,322.485,NaN,1.23e4,10.979,1.789,0.475,0.347,0.023,0.106,0.475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.264,963.875,0.001,338.731,0.041,4.695e6,20.32,324.293,0.003,0.326,0.001
0.144,1.029,421.029,14.236,14.292,97.4,97.772,0.093,3.386e-8,0.093,2.096e-5,1.265,8.521,0.838,-1.429,0.077,0,0,0,85,0,1.142e5,5.348e4,173.289,0.823,9.808,NaN,322.596,NaN,1.228e4,10.967,1.848,0.474,0.346,0.023,0.106,0.474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.263,963.87,0.001,338.73,0.042,4.777e6,20.32,324.293,0.003,0.33,0.001
0.147,1.072,421.072,14.528,14.585,97.3,97.671,0.096,3.465e-8,0.096,2.06e-5,1.29,8.513,0.838,-1.429,0.076,0,0,0,85,0,1.142e5,5.347e4,173.287,0.823,9.808,NaN,322.605,NaN,1.227e4,10.957,1.92,0.473,0.345,0.023,0.106,0.473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.263,963.865,0.001,338.73,0.043,4.875e6,20.32,324.293,0.003,0.333,0.001
0.15,1.108,421.108,14.771,14.829,97.151,97.522,0.1,3.531e-8,0.1,2.03e-5,1.312,8.5,0.838,-1.429,0.074,0,0,0,85,0,1.142e5,5.345e4,173.283,0.823,9.808,NaN,322.617,NaN,1.225e4,10.941,1.981,0.472,0.344,0.023,0.106,0.472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.263,963.861,0.001,338.73,0.044,4.957e6,20.32,324.293,0.003,0.336,0.001
0.152,1.146,421.146,15.013,15.073,96.995,97.365,0.103,3.596e-8,0.103,2.002e-5,1.333,8.486,0.838,-1.429,0.073,0,0,0,85,0,1.141e5,5.344e4,173.28,0.823,9.808,NaN,322.628,NaN,1.223e4,10.926,2.042,0.471,0.343,0.023,0.106,0.471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.263,963.857,0.001,338.73,0.044,5.038e6,20.32,324.293,0.003,0.339,0.001
0.155,1.183,421.183,15.256,15.316,96.836,97.205,0.106,3.662e-8,0.106,1.974e-5,1.354,8.472,0.838,-1.429,0.072,0,0,0,85,0,1.141e5,5.342e4,173.277,0.823,9.808,NaN,322.639,NaN,1.221e4,10.909,2.105,0.47,0.342,0.023,0.106,0.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.262,963.852,0.001,338.73,0.045,5.119e6,20.32,324.293,0.003,0.342,0.002
0.157,1.222,421.222,15.498,15.559,96.69,97.059,0.11,3.728e-8,0.11,1.947e-5,1.375,8.459,0.838,-1.429,0.071,0,0,0,85,0,1.141e5,5.34e4,173.273,0.823,9.808,NaN,322.65,NaN,1.219e4,10.894,2.168,0.469,0.341,0.023,0.106,0.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.262,963.848,0.001,338.73,0.046,5.2e6,20.32,324.293,0.003,0.345,0.002
0.16,1.261,421.261,15.739,15.801,96.629,96.998,0.113,3.793e-8,0.113,1.92e-5,1.396,8.454,0.838,-1.429,0.07,0,0,0,85,0,1.141e5,5.339e4,173.317,0.823,9.808,NaN,322.76,NaN,1.218e4,10.888,2.232,0.469,0.34,0.023,0.106,0.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.262,963.843,0.001,338.73,0.047,5.281e6,20.32,324.293,0.003,0.348,0.002
0.162,1.301,421.301,15.981,16.044,96.572,96.94,0.117,3.859e-8,0.117,1.895e-5,1.417,8.449,0.838,-1.429,0.069,0,0,0,85,0,1.141e5,5.338e4,173.315,0.823,9.808,NaN,322.767,NaN,1.218e4,10.882,2.296,0.468,0.339,0.023,0.106,0.468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.262,963.839,0.001,338.729,0.047,5.363e6,20.32,324.293,0.003,0.351,0.002
0.165,1.341,421.341,16.222,16.286,96.521,96.889,0.12,3.924e-8,0.12,1.87e-5,1.439,8.444,0.838,-1.429,0.068,0,0,0,85,0,1.141e5,5.336e4,173.312,0.823,9.808,NaN,322.778,NaN,1.217e4,10.877,2.362,0.467,0.338,0.023,0.106,0.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.261,963.834,0.001,338.729,0.048,5.443e6,20.32,324.293,0.003,0.353,0.002
0.167,1.382,421.382,16.463,16.528,96.432,96.801,0.124,3.99e-8,0.124,1.845e-5,1.46,8.437,0.838,-1.429,0.067,0,0,0,85,0,1.14e5,5.334e4,173.309,0.823,9.808,NaN,322.79,NaN,1.216e4,10.868,2.428,0.466,0.337,0.023,0.106,0.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.261,963.829,0.001,338.729,0.049,5.524e6,20.32,324.293,0.003,0.356,0.002
0.17,1.423,421.423,16.704,16.77,96.369,96.737,0.128,4.056e-8,0.128,1.822e-5,1.481,8.431,0.838,-1.429,0.066,0,0,0,85,0,1.14e5,5.333e4,173.305,0.823,9.808,NaN,322.801,NaN,1.215e4,10.862,2.495,0.465,0.336,0.023,0.106,0.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.261,963.824,0.001,338.729,0.05,5.605e6,20.32,324.293,0.003,0.359,0.002
0.172,1.465,421.465,16.945,17.012,96.28,96.648,0.131,4.121e-8,0.131,1.799e-5,1.502,8.423,0.838,-1.429,0.065,0,0,0,85,0,1.14e5,5.331e4,173.302,0.823,9.808,NaN,322.812,NaN,1.214e4,10.853,2.563,0.464,0.336,0.023,0.106,0.464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.26,963.819,0.001,338.729,0.05,5.686e6,20.32,324.293,0.003,0.362,0.002
0.175,1.516,421.516,17.234,17.301,96.234,96.602,0.136,4.2e-8,0.136,1.772e-5,1.527,8.419,0.838,-1.429,0.064,0,0,0,85,0,1.14e5,5.33e4,173.299,0.822,9.808,NaN,322.821,NaN,1.213e4,10.848,2.646,0.463,0.335,0.023,0.106,0.463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.26,963.813,0.001,338.729,0.051,5.783e6,20.32,324.293,0.003,0.364,0.002
0.178,1.56,421.56,17.474,17.543,96.105,96.472,0.14,4.266e-8,0.14,1.75e-5,1.548,8.408,0.838,-1.429,0.063,0,0,0,85,0,1.14e5,5.328e4,173.343,0.822,9.808,NaN,322.93,NaN,1.211e4,10.835,2.716,0.463,0.334,0.023,0.106,0.463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.26,963.808,0.001,338.728,0.052,5.864e6,20.32,324.293,0.003,0.367,0.002
0.18,1.604,421.604,17.715,17.784,96.027,96.394,0.144,4.331e-8,0.144,1.728e-5,1.569,8.401,0.838,-1.429,0.062,0,0,0,85,0,1.14e5,5.326e4,173.34,0.822,9.808,NaN,322.942,NaN,1.21e4,10.827,2.786,0.462,0.333,0.023,0.106,0.462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.26,963.803,0.001,338.728,0.053,5.944e6,20.32,324.293,0.003,0.369,0.002
0.183,1.648,421.648,17.955,18.025,95.941,96.307,0.148,4.397e-8,0.148,1.708e-5,1.59,8.394,0.838,-1.429,0.061,0,0,0,85,0,1.14e5,5.325e4,173.337,0.822,9.808,NaN,322.953,NaN,1.209e4,10.818,2.858,0.461,0.332,0.023,0.106,0.461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.259,963.798,0.001,338.728,0.053,6.025e6,20.32,324.293,0.003,0.372,0.002
0.185,1.694,421.694,18.194,18.265,95.842,96.208,0.152,4.463e-8,0.152,1.687e-5,1.611,8.385,0.838,-1.429,0.06,0,0,0,85,0,1.139e5,5.323e4,173.334,0.822,9.808,NaN,322.964,NaN,1.208e4,10.808,2.93,0.46,0.332,0.023,0.106,0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.259,963.792,0.001,338.728,0.054,6.105e6,20.32,324.293,0.003,0.375,0.002
0.188,1.739,421.739,18.434,18.506,95.751,96.116,0.156,4.528e-8,0.156,1.668e-5,1.632,8.377,0.838,-1.429,0.06,0,0,0,85,0,1.139e5,5.322e4,173.331,0.822,9.808,NaN,322.974,NaN,1.207e4,10.799,3.003,0.46,0.331,0.023,0.106,0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.259,963.787,0.001,338.728,0.055,6.185e6,20.32,324.293,0.003,0.377,0.002
0.19,1.786,421.786,18.673,18.746,95.693,96.058,0.16,4.594e-8,0.16,1.648e-5,1.653,8.372,0.838,-1.429,0.059,0,0,0,85,0,1.139e5,5.321e4,173.329,0.822,9.808,NaN,322.981,NaN,1.206e4,10.793,3.077,0.459,0.33,0.023,0.106,0.459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.258,963.782,0.001,338.727,0.055,6.266e6,20.32,324.293,0.003,0.38,0.002
0.193,1.833,421.833,18.912,18.986,95.57,95.935,0.164,4.659e-8,0.164,1.629e-5,1.674,8.361,0.838,-1.429,0.058,0,0,0,85,0,1.139e5,5.319e4,173.337,0.822,9.808,NaN,323.016,NaN,1.204e4,10.781,3.151,0.458,0.329,0.023,0.106,0.458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.258,963.776,0.001,338.727,0.056,6.346e6,20.32,324.293,0.003,0.382,0.002
0.195,1.88,421.88,19.151,19.226,95.475,95.84,0.168,4.725e-8,0.168,1.611e-5,1.695,8.353,0.838,-1.429,0.057,0,0,0,85,0,1.139e5,5.317e4,173.369,0.822,9.808,NaN,323.101,NaN,1.203e4,10.771,3.226,0.458,0.329,0.023,0.106,0.458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.258,963.771,0.001,338.727,0.057,6.426e6,20.32,324.293,0.003,0.384,0.002
0.198,1.929,421.929,19.389,19.465,95.42,95.784,0.172,4.791e-8,0.172,1.593e-5,1.716,8.348,0.838,-1.429,0.057,0,0,0,85,0,1.139e5,5.316e4,173.366,0.822,9.808,NaN,323.111,NaN,1.202e4,10.766,3.302,0.457,0.328,0.023,0.106,0.457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.257,963.765,0.001,338.727,0.057,6.506e6,20.32,324.293,0.003,0.387,0.002
0.2,1.977,421.977,19.628,19.705,95.365,95.73,0.177,4.856e-8,0.177,1.575e-5,1.737,8.343,0.838,-1.429,0.056,0,0,0,85,0,1.138e5,5.314e4,173.363,0.822,9.808,NaN,323.122,NaN,1.201e4,10.76,3.379,0.456,0.327,0.023,0.106,0.456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.257,963.759,0.001,338.727,0.058,6.586e6,20.32,324.293,0.003,0.39,0.002
0.203,2.037,422.037,19.914,19.992,95.309,95.673,0.182,4.935e-8,0.182,1.555e-5,1.762,8.338,0.838,-1.429,0.055,0,0,0,85,0,1.138e5,5.313e4,173.36,0.822,9.808,NaN,323.131,NaN,1.201e4,10.754,3.472,0.455,0.327,0.023,0.106,0.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.257,963.752,0.001,338.726,0.059,6.682e6,20.32,324.293,0.003,0.392,0.002
0.206,2.087,422.087,20.152,20.231,95.241,95.604,0.186,5.001e-8,0.186,1.538e-5,1.782,8.332,0.838,-1.429,0.054,0,0,0,85,0,1.138e5,5.311e4,173.357,0.822,9.808,NaN,323.142,NaN,1.2e4,10.747,3.551,0.455,0.326,0.023,0.106,0.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.256,963.746,0.001,338.726,0.06,6.762e6,20.32,324.293,0.003,0.395,0.002
0.208,2.137,422.137,20.39,20.47,95.158,95.522,0.191,5.066e-8,0.191,1.521e-5,1.803,8.325,0.838,-1.429,0.054,0,0,0,85,0,1.138e5,5.309e4,173.354,0.821,9.808,NaN,323.153,NaN,1.199e4,10.739,3.63,0.454,0.325,0.023,0.106,0.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.256,963.74,0.001,338.726,0.06,6.841e6,20.32,324.293,0.003,0.397,0.002
0.211,2.189,422.189,20.628,20.708,95.073,95.436,0.195,5.132e-8,0.195,1.505e-5,1.824,8.318,0.838,-1.429,0.053,0,0,0,85,0,1.138e5,5.308e4,173.351,0.821,9.808,NaN,323.163,NaN,1.197e4,10.73,3.71,0.454,0.325,0.023,0.106,0.454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.256,963.734,0.001,338.726,0.061,6.921e6,20.32,324.293,0.003,0.399,0.002
0.213,2.241,422.241,20.866,20.947,94.996,95.358,0.2,5.198e-8,0.2,1.49e-5,1.845,8.311,0.838,-1.429,0.053,0,0,0,85,0,1.138e5,5.306e4,173.395,0.821,9.808,NaN,323.271,NaN,1.196e4,10.723,3.791,0.453,0.324,0.023,0.106,0.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.255,963.728,0.001,338.726,0.062,7.001e6,20.32,324.293,0.003,0.402,0.002
0.216,2.293,422.293,21.104,21.186,95.329,95.693,0.205,5.263e-8,0.205,1.474e-5,1.866,8.34,0.838,-1.429,0.052,0,0,0,85,0,1.137e5,5.305e4,173.345,0.821,9.808,NaN,323.184,NaN,1.2e4,10.757,3.873,0.452,0.323,0.023,0.106,0.452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.255,963.722,0.001,338.725,0.063,7.081e6,20.32,324.293,0.003,0.404,0.002
0.218,2.346,422.346,21.342,21.425,95.302,95.666,0.209,5.329e-8,0.209,1.459e-5,1.886,8.338,0.838,-1.429,0.051,0,0,0,85,0,1.137e5,5.303e4,173.343,0.821,9.808,NaN,323.192,NaN,1.2e4,10.754,3.956,0.452,0.323,0.023,0.106,0.452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.255,963.716,0.001,338.725,0.063,7.161e6,20.32,324.293,0.003,0.407,0.002
0.221,2.4,422.4,21.58,21.664,95.281,95.645,0.214,5.394e-8,0.214,1.444e-5,1.907,8.336,0.838,-1.429,0.051,0,0,0,85,0,1.137e5,5.302e4,173.339,0.821,9.808,NaN,323.202,NaN,1.199e4,10.752,4.039,0.451,0.322,0.023,0.106,0.451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.254,963.71,0.001,338.725,0.064,7.241e6,20.32,324.293,0.003,0.409,0.002
0.223,2.454,422.454,21.818,21.903,95.25,95.614,0.219,5.46e-8,0.219,1.43e-5,1.928,8.333,0.838,-1.429,0.05,0,0,0,85,0,1.137e5,5.3e4,173.336,0.821,9.808,NaN,323.213,NaN,1.199e4,10.749,4.124,0.451,0.322,0.023,0.106,0.451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.254,963.703,0.001,338.725,0.065,7.32e6,20.32,324.293,0.003,0.412,0.002
0.226,2.509,422.509,22.056,22.142,95.224,95.587,0.224,5.526e-8,0.224,1.416e-5,1.949,8.331,0.838,-1.429,0.05,0,0,0,85,0,1.137e5,5.298e4,173.333,0.821,9.808,NaN,323.224,NaN,1.198e4,10.746,4.209,0.45,0.321,0.023,0.106,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.254,963.697,0.001,338.725,0.065,7.4e6,20.32,324.293,0.003,0.414,0.002
0.228,2.564,422.564,22.294,22.381,95.196,95.56,0.229,5.591e-8,0.229,1.402e-5,1.97,8.329,0.838,-1.429,0.049,0,0,0,85,0,1.137e5,5.297e4,173.33,0.821,9.808,NaN,323.235,NaN,1.198e4,10.744,4.295,0.45,0.32,0.023,0.106,0.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.253,963.69,0.001,338.724,0.066,7.48e6,20.32,324.293,0.003,0.417,0.002
0.231,2.632,422.632,22.58,22.668,95.152,95.516,0.234,5.67e-8,0.234,1.386e-5,1.995,8.325,0.838,-1.429,0.049,0,0,0,85,0,1.137e5,5.296e4,173.327,0.821,9.808,NaN,323.243,NaN,1.197e4,10.739,4.399,0.449,0.32,0.023,0.106,0.449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.253,963.682,0.001,338.724,0.067,7.576e6,20.32,324.293,0.003,0.419,0.002
0.234,2.688,422.688,22.818,22.907,95.118,95.481,0.239,5.736e-8,0.239,1.372e-5,2.016,8.322,0.838,-1.429,0.048,0,0,0,85,0,1.136e5,5.294e4,173.324,0.821,9.808,NaN,323.254,NaN,1.197e4,10.736,4.487,0.448,0.319,0.023,0.106,0.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.253,963.676,0.001,338.724,0.068,7.656e6,20.32,324.293,0.003,0.422,0.002
0.236,2.746,422.746,23.055,23.145,95.08,95.443,0.245,5.801e-8,0.245,1.359e-5,2.036,8.318,0.838,-1.429,0.048,0,0,0,85,0,1.136e5,5.292e4,173.345,0.821,9.808,NaN,323.313,NaN,1.196e4,10.732,4.575,0.448,0.319,0.023,0.106,0.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.252,963.669,0.001,338.724,0.068,7.735e6,20.32,324.293,0.003,0.425,0.002
0.239,2.804,422.804,23.293,23.384,95.057,95.42,0.25,5.867e-8,0.25,1.346e-5,2.057,8.316,0.838,-1.429,0.047,0,0,0,85,0,1.136e5,5.291e4,173.365,0.821,9.808,NaN,323.371,NaN,1.196e4,10.73,4.665,0.447,0.318,0.023,0.106,0.447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.252,963.662,0.001,338.723,0.069,7.815e6,20.32,324.293,0.003,0.427,0.002
0.241,2.862,422.862,23.531,23.622,95.019,95.382,0.255,5.933e-8,0.255,1.334e-5,2.078,8.313,0.838,-1.429,0.047,0,0,0,85,0,1.136e5,5.289e4,173.362,0.82,9.808,NaN,323.382,NaN,1.195e4,10.726,4.755,0.447,0.318,0.023,0.106,0.447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.251,963.655,0.001,338.723,0.07,7.895e6,20.32,324.293,0.003,0.43,0.002
0.244,2.933,422.933,23.816,23.908,95.002,95.365,0.261,6.011e-8,0.261,1.319e-5,2.103,8.312,0.838,-1.429,0.046,0,0,0,85,0,1.136e5,5.288e4,173.36,0.82,9.808,NaN,323.391,NaN,1.195e4,10.724,4.864,0.446,0.317,0.023,0.106,0.446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.251,963.647,0.001,338.723,0.071,7.99e6,20.32,324.293,0.003,0.434,0.002
0.247,2.993,422.993,24.053,24.147,94.995,95.358,0.266,6.077e-8,0.266,1.307e-5,2.124,8.311,0.838,-1.429,0.046,0,0,0,85,0,1.136e5,5.286e4,173.356,0.82,9.808,NaN,323.401,NaN,1.194e4,10.724,4.956,0.446,0.316,0.023,0.106,0.446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.251,963.64,0.001,338.723,0.071,8.07e6,20.32,324.293,0.003,0.438,0.002
0.249,3.053,423.053,24.291,24.385,94.966,95.329,0.272,6.143e-8,0.272,1.295e-5,2.144,8.308,0.838,-1.429,0.045,0,0,0,85,0,1.135e5,5.284e4,173.353,0.82,9.808,NaN,323.412,NaN,1.194e4,10.721,5.049,0.445,0.316,0.023,0.106,0.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.25,963.633,0.001,338.722,0.072,8.15e6,20.32,324.293,0.003,0.441,0.002
0.252,3.114,423.114,24.528,24.623,94.915,95.278,0.277,6.208e-8,0.277,1.284e-5,2.165,8.304,0.838,-1.429,0.045,0,0,0,85,0,1.135e5,5.283e4,173.35,0.82,9.808,NaN,323.423,NaN,1.193e4,10.716,5.142,0.445,0.315,0.023,0.106,0.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.25,963.626,0.001,338.722,0.073,8.229e6,20.32,324.293,0.003,0.444,0.002
0.254,3.176,423.176,24.765,24.862,94.87,95.233,0.283,6.274e-8,0.283,1.272e-5,2.186,8.3,0.838,-1.429,0.044,0,0,0,85,0,1.135e5,5.281e4,173.347,0.82,9.808,NaN,323.433,NaN,1.192e4,10.711,5.236,0.444,0.315,0.023,0.106,0.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.249,963.619,0.001,338.722,0.073,8.309e6,20.32,324.293,0.003,0.447,0.002
0.257,3.238,423.238,25.002,25.1,94.837,95.199,0.288,6.339e-8,0.288,1.261e-5,2.207,8.297,0.838,-1.429,0.044,0,0,0,85,0,1.135e5,5.28e4,173.344,0.82,9.808,NaN,323.443,NaN,1.192e4,10.708,5.331,0.444,0.314,0.023,0.106,0.444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,12.249,963.611,0.001,338.722,0.074,8.388e6,20.32,324.293,0.003,0.449,0.002
